Respondent ID,Collector ID,Start Date,End Date,What age group do you belong?,Please rate the ease of use for accessing the Video Consultation today?,Please rate your overall experience of the Video Consultation today?,Would you be happy to use the Video Consultation again?,Please provide us with any additional comments/ suggestions.,Waiting Area
12725143592,258318234,2021-06-08 14:40:56,2021-06-08 14:41:24,26 - 35,Very Satisfied,Very Satisfied,Yes,"very easy to use, step by step on the letter was helpful",RLH-Endocrinology
12725045864,258318234,2021-06-08 14:09:18,2021-06-08 14:09:58,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12724848232,258318234,2021-06-08 12:57:01,2021-06-08 13:02:46,26 - 35,Satisfied,Satisfied,Yes,good for providing access and minimising travel but experiened sound difficulties,AUH-Rheumatology
12724707594,258318234,2021-06-08 12:03:07,2021-06-08 12:04:50,46 - 65,Very Satisfied,Very Satisfied,Yes,Excellent service and so less stressful than travelling to appointments ,AUH-ClinicalHealthPsychology
12724679843,258318234,2021-06-08 11:51:41,2021-06-08 11:53:21,36 - 45,Satisfied,Satisfied,Yes,I still believe it would be more beneficial alternating the visits to the hospital for check ups ,RLH-Diabetes
12724601249,258318234,2021-06-08 11:18:36,2021-06-08 11:19:02,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-Dermatology
12724553013,258318234,2021-06-08 10:11:33,2021-06-08 10:56:07,65+,Dissatisfied,Dissatisfied,No,Better on main line phone,RLH-ChemicalPathology
12724491629,258318234,2021-06-08 10:26:19,2021-06-08 10:27:17,26 - 35,Very Satisfied,Very Satisfied,Yes,great support through the diabetes team.,RLH-Diabetes
12724429644,258318234,2021-06-08 09:54:32,2021-06-08 09:55:37,36 - 45,Very Satisfied,Very Satisfied,Yes,The audio was not working but the nurse called me and we used the telephone while in the video call,RLH-Diabetes
12724374511,258318234,2021-06-08 09:25:47,2021-06-08 09:26:16,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12724340701,258318234,2021-06-08 09:07:28,2021-06-08 09:08:27,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12723270395,258318234,2021-06-07 10:34:29,2021-06-07 23:27:55,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12722635928,258318234,2021-06-07 19:23:51,2021-06-07 19:25:31,36 - 45,Very Satisfied,Very Satisfied,Yes,"Very easy and quick to use, just need to start set up a few minutes before appointment starts so you have time to do the microphone and speaker checks, especially if your computer is a bit slow like mine.",AUH-SWMS
12722154003,258318234,2021-06-07 16:40:29,2021-06-07 16:41:39,46 - 65,Satisfied,Very Satisfied,Yes,Excellent feedback Doctor was very informative excellent service ,RLH-Diabetes
12722033761,258318234,2021-06-07 16:06:11,2021-06-07 16:06:24,16 - 25,Satisfied,Satisfied,Yes,,RLH-Diabetes
12721924942,258318234,2021-06-07 15:33:57,2021-06-07 15:34:30,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12721852152,258318234,2021-06-07 15:12:52,2021-06-07 15:13:19,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
12721851410,258318234,2021-06-07 15:10:28,2021-06-07 15:13:07,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Hepatobiliary
12721778692,258318234,2021-06-07 14:49:41,2021-06-07 14:51:04,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Hepatobiliary
12721613712,258318234,2021-06-07 13:58:04,2021-06-07 13:58:20,16 - 25,Satisfied,Satisfied,Yes,,RLH-Rheumatology
12721407878,258318234,2021-06-07 12:46:11,2021-06-07 12:47:08,46 - 65,Satisfied,Very Dissatisfied,Yes,Waited an hour and no health professional joined. ,RLH-ChemicalPathology
12721208955,258318234,2021-06-07 11:17:09,2021-06-07 11:17:53,65+,Very Satisfied,Very Satisfied,Yes,easy and succinct and very convenient,RLH-ChemicalPathology
12721174914,258318234,2021-06-07 10:59:42,2021-06-07 11:00:14,46 - 65,Satisfied,Satisfied,Yes,,RLH-Diabetes
12721128442,258318234,2021-06-07 10:34:29,2021-06-07 10:34:47,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12721124461,258318234,2021-06-07 10:32:08,2021-06-07 10:32:34,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12721103962,258318234,2021-06-07 10:16:50,2021-06-07 10:21:11,65+,Very Satisfied,Very Satisfied,Yes,"extremely pleasant experience, many thanks",RLH-Diabetes
12721100260,258318234,2021-06-07 10:18:42,2021-06-07 10:19:03,16 - 25,Very Satisfied,Very Satisfied,Yes,"Very useful, informative and friendly.",RLH-Rheumatology
12721094822,258318234,2021-06-07 10:12:26,2021-06-07 10:15:56,65+,Very Satisfied,Very Satisfied,Yes,"it was really good to speak to my doctor.  Inspite of the cosultation being virtual, i felt like I had a face to face conversation with my doctor",RLH-ChemicalPathology
12721093559,258318234,2021-06-07 10:13:31,2021-06-07 10:15:14,16 - 25,Very Satisfied,Satisfied,Yes,I find my video consultations very helpful and important.,BGH-Speech-and-Language-Therapy
12721087731,258318234,2021-06-07 09:12:05,2021-06-07 10:12:01,46 - 65,Satisfied,Dissatisfied,Yes,Lots of feedback resorted to telephone consultation which worked well.,BGH-CFSandMETherapyService
12721063949,258318234,2021-06-07 09:54:41,2021-06-07 09:58:43,46 - 65,Very Satisfied,Very Satisfied,Yes,Much easier and more comfortable consulting with Doctor in ones own surroundings rather than travelling and having to use public transport although this may not always be possible it is an acceptable form of communication.,RLH-Diabetes
12712752637,258318234,2021-06-03 16:21:53,2021-06-03 16:22:20,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12712541137,258318234,2021-06-03 15:17:16,2021-06-03 15:17:46,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12712397011,258318234,2021-06-03 14:34:02,2021-06-03 14:34:34,36 - 45,Very Satisfied,Very Satisfied,Yes,"clear and easy to use, thank you",RLH-Dental
12712395943,258318234,2021-06-03 14:33:51,2021-06-03 14:34:13,16 - 25,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12712348191,258318234,2021-06-03 14:17:00,2021-06-03 14:18:40,65+,Very Dissatisfied,Very Dissatisfied,Yes,It’s good to learn something new and useful ,RLH-Endocrinology
12712302505,258318234,2021-06-03 14:03:33,2021-06-03 14:03:55,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12712287063,258318234,2021-06-03 13:58:22,2021-06-03 13:58:50,65+,Neither Satisfied nor Dissatisfied,Satisfied,Yes,,RLH-Endocrinology
12711902462,258318234,2021-06-03 11:22:30,2021-06-03 11:27:20,65+,Very Satisfied,Very Satisfied,Yes,But I’d really prefer a physical consultation,RLH-Diabetes
12711846417,258318234,2021-06-03 10:25:47,2021-06-03 11:01:30,36 - 45,Very Satisfied,Very Satisfied,Yes,Thank you very much. The Doctor was very nice and the meeting was fruitful.,RLH-Endocrinology
12711815263,258318234,2021-06-03 10:45:50,2021-06-03 10:46:23,65+,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12711807818,258318234,2021-06-03 10:42:14,2021-06-03 10:42:43,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Dermatology
12711791642,258318234,2021-06-03 10:34:36,2021-06-03 10:35:03,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12711754906,258318234,2021-06-03 10:16:10,2021-06-03 10:17:02,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Thoracic
12711733757,258318234,2021-06-03 10:00:12,2021-06-03 10:06:27,65+,Neither Satisfied nor Dissatisfied,Satisfied,Yes,The phone setup is by try and error. It would be better to have a menu to show patient what is required to setup their phone before at tenting the session. ,RLH-Diabetes
12711708657,258318234,2021-06-03 09:53:45,2021-06-03 09:54:01,46 - 65,Dissatisfied,Satisfied,Yes,Quite a long wait time but otherwise ok.,RLH-Endocrinology
12709405948,258318234,2021-06-02 17:14:43,2021-06-02 17:15:29,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-UpperGI
12709139137,258318234,2021-06-02 15:54:40,2021-06-02 15:55:32,46 - 65,Dissatisfied,Satisfied,Yes,Quite a long wait time but otherwise ok.,RLH-Endocrinology
12709040442,258318234,2021-06-02 14:51:35,2021-06-02 15:26:21,16 - 25,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12708982060,258318234,2021-06-02 15:08:58,2021-06-02 15:09:21,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12708802378,258318234,2021-06-02 14:16:45,2021-06-02 14:17:07,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12708756801,258318234,2021-06-02 14:03:20,2021-06-02 14:04:01,46 - 65,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
12708595282,258318234,2021-06-02 13:14:58,2021-06-02 13:15:18,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Audiology
12708428987,258318234,2021-06-02 12:16:52,2021-06-02 12:17:34,46 - 65,Very Satisfied,Very Satisfied,Yes,Great service and very straightforward ,BGH-CFSandMETherapyService
12708367289,258318234,2021-06-02 11:52:13,2021-06-02 11:53:19,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12708225168,258318234,2021-06-02 10:51:35,2021-06-02 10:52:56,65+,Very Satisfied,Very Satisfied,Yes,"Very helpful, thank you.",BGH-CFSandMETherapyService
12708120087,258318234,2021-06-02 10:04:02,2021-06-02 10:05:43,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12707901220,258318234,2021-06-02 08:18:15,2021-06-02 08:18:47,36 - 45,Very Satisfied,Very Satisfied,Yes,Pamela has been very supportive and helpful over the weeks. ,BGH-Speech-and-Language-Therapy
12705913051,258318234,2021-06-01 17:29:15,2021-06-01 17:29:34,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12705609954,258318234,2021-06-01 15:56:09,2021-06-01 15:56:33,46 - 65,Very Dissatisfied,Very Dissatisfied,No,Someone needs to answer ,RLH-Endocrinology
12705461681,258318234,2021-06-01 15:03:15,2021-06-01 15:12:42,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12705412212,258318234,2021-06-01 14:57:15,2021-06-01 14:58:26,26 - 35,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-Endocrinology
12705205463,258318234,2021-06-01 13:55:13,2021-06-01 13:55:46,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
12705093248,258318234,2021-06-01 13:19:02,2021-06-01 13:19:56,26 - 35,Neither Satisfied nor Dissatisfied,Dissatisfied,No,Waited over 20 minutes for my video call but unfortunately couldn’t wait any longer due to work commitments ,RLH-Endocrinology
12704845348,258318234,2021-06-01 11:37:36,2021-06-01 11:40:17,46 - 65,Very Satisfied,Very Satisfied,Yes,It was quite a nice experience for my first time.  (I’m not a bit computer savvy but I found it quite easy to get connected). ,RLH-ChemicalPathology
12704801062,258318234,2021-06-01 11:20:00,2021-06-01 11:20:17,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12704767544,258318234,2021-06-01 10:57:04,2021-06-01 11:04:06,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12704753032,258318234,2021-06-01 10:56:24,2021-06-01 10:56:57,16 - 25,Satisfied,Dissatisfied,Yes,No one turned up,RLH-Dermatology
12704715435,258318234,2021-06-01 10:37:51,2021-06-01 10:38:17,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12704712777,258318234,2021-06-01 10:36:44,2021-06-01 10:36:58,16 - 25,Satisfied,Satisfied,Yes,,RLH-Dermatology
12704710542,258318234,2021-06-01 10:34:29,2021-06-01 10:35:57,36 - 45,Very Dissatisfied,Satisfied,Yes,,RLH-ChemicalPathology
12704668044,258318234,2021-06-01 10:09:20,2021-06-01 10:15:39,46 - 65,Neither Satisfied nor Dissatisfied,Satisfied,Yes,I would have love to use my phone which is an android phone but had problem connecting. Was panicking that i will miss my appointment. A number to contact on will be really helpful as switch board could not help. They were about to direct my call to the Doctors secretary. but manage to copy link to my laptop in which camera wasn't great for viewing part of my body. I now needed to come face to face.,RLH-Dermatology
12704604375,258318234,2021-06-01 09:41:42,2021-06-01 09:41:54,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
12696590082,258318234,2021-05-28 12:15:00,2021-05-28 12:15:11,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
12696372044,258318234,2021-05-28 10:29:48,2021-05-28 10:30:43,36 - 45,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12696263905,258318234,2021-05-28 09:32:15,2021-05-28 09:32:31,46 - 65,Very Dissatisfied,Very Dissatisfied,Yes,,RLH-Endocrinology
12694784370,258318234,2021-05-27 15:21:51,2021-05-27 21:16:21,46 - 65,Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12693781359,258318234,2021-05-27 15:58:14,2021-05-27 15:59:12,36 - 45,Very Satisfied,Satisfied,Yes,,RLH-Dental
12693533453,258318234,2021-05-27 14:51:24,2021-05-27 14:51:37,26 - 35,Satisfied,Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12693522890,258318234,2021-05-27 14:05:08,2021-05-27 14:48:34,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Thoracic
12693427589,258318234,2021-05-27 14:18:08,2021-05-27 14:20:29,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12693427498,258318234,2021-05-27 14:18:25,2021-05-27 14:20:27,46 - 65,Satisfied,Very Satisfied,Yes,"Lovely lady, very helpful and polite.  Gave me good information ",AUH-Physiotherapy
12693390377,258318234,2021-05-27 14:09:17,2021-05-27 14:09:41,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12693370177,258318234,2021-05-27 13:58:30,2021-05-27 14:04:03,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12693055578,258318234,2021-05-27 12:16:49,2021-05-27 12:17:01,26 - 35,Very Satisfied,Satisfied,Yes,,AUH-Ophthalmology
12693008515,258318234,2021-05-27 11:57:20,2021-05-27 11:57:59,16 - 25,Satisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-Endocrinology
12692879397,258318234,2021-05-27 10:57:40,2021-05-27 11:02:22,46 - 65,Very Satisfied,Very Satisfied,Yes,"The Doctor was very good and able to see my problem and deal with my questions well. I initially struggled to get in but it was because I didn't type in the ""ophthalmology"" part of the web address properly.",AUH-Ophthalmology
12692803513,258318234,2021-05-27 10:28:09,2021-05-27 10:29:27,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
12692801711,258318234,2021-05-27 10:28:12,2021-05-27 10:28:43,26 - 35,Satisfied,Satisfied,Yes,Video froze sometimes hard to hear the dr ,RLH-Endocrinology
12692771717,258318234,2021-05-27 10:14:32,2021-05-27 10:15:14,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12692749030,258318234,2021-05-27 10:04:05,2021-05-27 10:04:27,36 - 45,Satisfied,Satisfied,Yes,,AUH-Ophthalmology
12692737732,258318234,2021-05-27 09:58:59,2021-05-27 09:59:23,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12692727812,258318234,2021-05-27 09:54:11,2021-05-27 09:54:47,26 - 35,Very Dissatisfied,Very Dissatisfied,Yes,Consultant didn’t turn up,AUH-Thoracic
12692705178,258318234,2021-05-27 09:43:42,2021-05-27 09:44:17,46 - 65,Satisfied,Satisfied,Yes,,AUH-Ophthalmology
12692693205,258318234,2021-05-27 09:38:36,2021-05-27 09:38:40,36 - 45,Very Dissatisfied,Very Dissatisfied,No,I was in the waiting room for 20 minutes. I did not receive any response. So I had to leave the waiting room.,RLH-Endocrinology
12692692903,258318234,2021-05-27 09:37:03,2021-05-27 09:38:32,36 - 45,Very Dissatisfied,Very Dissatisfied,No,I was in the waiting room for 20 minutes. I did not receive any response. So I had to leave the waiting room.,RLH-Endocrinology
12692667292,258318234,2021-05-27 09:25:22,2021-05-27 09:26:13,36 - 45,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
12690189867,258318234,2021-05-26 16:04:58,2021-05-26 16:05:31,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12690086911,258318234,2021-05-26 15:33:51,2021-05-26 15:34:46,16 - 25,Satisfied,Neither Satisfied nor Dissatisfied,No,,RLH-Endocrinology
12690058505,258318234,2021-05-26 15:12:51,2021-05-26 15:26:20,36 - 45,Dissatisfied,Dissatisfied,No,"It just didn’t work. We had to do the consultation as a telefone follow, which I don’t mind, but just letting you know that it didn’t work. ",RLH-ChemicalPathology
12689716495,258318234,2021-05-26 13:41:21,2021-05-26 13:41:59,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12689684997,258318234,2021-05-26 13:31:41,2021-05-26 13:31:54,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12689502289,258318234,2021-05-26 12:22:57,2021-05-26 12:24:08,46 - 65,Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12689390737,258318234,2021-05-26 11:37:02,2021-05-26 11:37:17,65+,Very Satisfied,Very Satisfied,Yes,,AUH-EarlySupportedDischarge
12689291697,258318234,2021-05-26 11:01:58,2021-05-26 11:03:07,46 - 65,Very Satisfied,Very Satisfied,Yes,Excellent service,AUH-ClinicalHealthPsychology
12689145352,258318234,2021-05-26 09:47:32,2021-05-26 09:57:47,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Cardiology
12689071702,258318234,2021-05-26 09:19:31,2021-05-26 09:19:50,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12687225766,258318234,2021-05-25 18:14:13,2021-05-25 18:17:14,65+,Very Satisfied,Very Satisfied,Yes,"Dr Nicola Carter was extremely helpful, considerate and understanding. I am most grateful to her for her time and advice",RLH-Urology
12687089431,258318234,2021-05-25 10:31:07,2021-05-25 17:28:33,36 - 45,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,BGH-CFSandMETherapyService
12686974236,258318234,2021-05-25 10:13:06,2021-05-25 16:56:47,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12686896351,258318234,2021-05-25 16:35:23,2021-05-25 16:35:36,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Urology
12686817089,258318234,2021-05-25 14:05:24,2021-05-25 16:14:24,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Speech-and-Language-Therapy
12686706969,258318234,2021-05-25 15:44:02,2021-05-25 15:44:50,26 - 35,Very Satisfied,Very Satisfied,Yes,Brilliant! :),RLH-Rheumatology
12686342264,258318234,2021-05-25 12:31:28,2021-05-25 14:00:40,65+,Very Satisfied,Very Satisfied,Yes,,AUH-NorthWestAssistedTechnology
12686272615,258318234,2021-05-25 11:54:11,2021-05-25 13:38:27,16 - 25,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,No,,RLH-Gastroenterology
12685963294,258318234,2021-05-25 11:38:21,2021-05-25 11:39:22,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12685948327,258318234,2021-05-25 09:52:12,2021-05-25 11:32:44,65+,Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12685904570,258318234,2021-05-25 11:13:59,2021-05-25 11:14:08,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12685871521,258318234,2021-05-25 11:00:19,2021-05-25 11:00:47,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12685849872,258318234,2021-05-25 10:49:34,2021-05-25 10:49:54,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12685821628,258318234,2021-05-25 10:35:13,2021-05-25 10:35:34,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
12685812358,258318234,2021-05-25 09:55:28,2021-05-25 10:31:06,26 - 35,Satisfied,Very Satisfied,Yes,,RLH-Clinical-Haematology
12685738723,258318234,2021-05-25 09:52:12,2021-05-25 09:52:53,65+,Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12685624804,258318234,2021-05-24 15:11:37,2021-05-25 08:52:43,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
12685519894,258318234,2021-05-24 11:13:27,2021-05-25 07:48:07,16 - 25,Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
12683527881,258318234,2021-05-24 15:32:53,2021-05-24 15:44:45,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
12683309248,258318234,2021-05-24 14:31:46,2021-05-24 14:34:02,46 - 65,Satisfied,Satisfied,Yes,No comments everything done well,RLH-Diabetes
12682874709,258318234,2021-05-24 11:49:57,2021-05-24 11:50:41,46 - 65,Neither Satisfied nor Dissatisfied,Very Dissatisfied,No,,AUH-Dermatology
12682831481,258318234,2021-05-24 11:32:00,2021-05-24 11:32:17,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12682788335,258318234,2021-05-24 11:12:54,2021-05-24 11:13:42,16 - 25,Very Satisfied,Satisfied,Yes,The message in the waiting room was loud and quite irritating. ,RLH-Rheumatology
12682752680,258318234,2021-05-24 09:37:39,2021-05-24 10:58:02,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
12682748259,258318234,2021-05-24 10:55:17,2021-05-24 10:56:00,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
